X1,path,count,well,field,day,time,cell_type,date,treatment
1411,LCC9_mCh_iin co-culture_C3_9_2019y12m11d_06h00m.tif,620,C3,9,11,6,LCC9,2019-12-11T06:00:00Z,fulvestrant
1412,LCC9_mCh_iin co-culture_C3_9_2019y12m11d_08h00m.tif,605,C3,9,11,8,LCC9,2019-12-11T08:00:00Z,fulvestrant
1413,LCC9_mCh_iin co-culture_C3_9_2019y12m11d_10h00m.tif,596,C3,9,11,10,LCC9,2019-12-11T10:00:00Z,fulvestrant
1414,LCC9_mCh_iin co-culture_C3_9_2019y12m11d_12h00m.tif,630,C3,9,11,12,LCC9,2019-12-11T12:00:00Z,fulvestrant
1415,LCC9_mCh_iin co-culture_C3_9_2019y12m11d_14h00m.tif,657,C3,9,11,14,LCC9,2019-12-11T14:00:00Z,fulvestrant
1416,LCC9_mCh_iin co-culture_C3_9_2019y12m11d_16h00m.tif,724,C3,9,11,16,LCC9,2019-12-11T16:00:00Z,fulvestrant
1417,LCC9_mCh_iin co-culture_C3_9_2019y12m11d_18h00m.tif,734,C3,9,11,18,LCC9,2019-12-11T18:00:00Z,fulvestrant
1418,LCC9_mCh_iin co-culture_C3_9_2019y12m11d_20h00m.tif,752,C3,9,11,20,LCC9,2019-12-11T20:00:00Z,fulvestrant
1419,LCC9_mCh_iin co-culture_C3_9_2019y12m11d_22h00m.tif,762,C3,9,11,22,LCC9,2019-12-11T22:00:00Z,fulvestrant
1420,LCC9_mCh_iin co-culture_C3_9_2019y12m12d_00h00m.tif,759,C3,9,12,0,LCC9,2019-12-12T00:00:00Z,fulvestrant
1421,LCC9_mCh_iin co-culture_C3_9_2019y12m16d_14h00m.tif,1356,C3,9,16,14,LCC9,2019-12-16T14:00:00Z,fulvestrant
1422,LCC9_mCh_iin co-culture_C3_9_2019y12m16d_16h00m.tif,1368,C3,9,16,16,LCC9,2019-12-16T16:00:00Z,fulvestrant
1423,LCC9_mCh_iin co-culture_C3_9_2019y12m16d_18h00m.tif,1409,C3,9,16,18,LCC9,2019-12-16T18:00:00Z,fulvestrant
1424,LCC9_mCh_iin co-culture_C3_9_2019y12m16d_20h00m.tif,1409,C3,9,16,20,LCC9,2019-12-16T20:00:00Z,fulvestrant
1425,LCC9_mCh_iin co-culture_C3_9_2019y12m16d_22h00m.tif,1382,C3,9,16,22,LCC9,2019-12-16T22:00:00Z,fulvestrant
1426,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_00h00m.tif,1364,C3,9,17,0,LCC9,2019-12-17T00:00:00Z,fulvestrant
1427,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_02h00m.tif,1365,C3,9,17,2,LCC9,2019-12-17T02:00:00Z,fulvestrant
1428,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_04h00m.tif,1384,C3,9,17,4,LCC9,2019-12-17T04:00:00Z,fulvestrant
1429,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_06h00m.tif,1423,C3,9,17,6,LCC9,2019-12-17T06:00:00Z,fulvestrant
1430,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_08h00m.tif,1364,C3,9,17,8,LCC9,2019-12-17T08:00:00Z,fulvestrant
1431,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_10h00m.tif,1357,C3,9,17,10,LCC9,2019-12-17T10:00:00Z,fulvestrant
1432,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_12h00m.tif,1444,C3,9,17,12,LCC9,2019-12-17T12:00:00Z,fulvestrant
1433,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_14h00m.tif,1394,C3,9,17,14,LCC9,2019-12-17T14:00:00Z,fulvestrant
1434,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_16h00m.tif,1419,C3,9,17,16,LCC9,2019-12-17T16:00:00Z,fulvestrant
1435,LCC9_mCh_iin co-culture_C3_9_2019y12m17d_18h00m.tif,1400,C3,9,17,18,LCC9,2019-12-17T18:00:00Z,fulvestrant
