X1,path,count,well,field,day,time,cell_type,date,treatment
695,LCC1_egfp in co-culture_C1_2_2019y12m18d_04h00m.tif,1000,C1,2,18,4,LCC1,2019-12-18T04:00:00Z,vehicle
696,LCC1_egfp in co-culture_C2_8_2019y12m17d_08h00m.tif,820,C2,8,17,8,LCC1,2019-12-17T08:00:00Z,vehicle
697,LCC1_egfp in co-culture_C4_7_2019y12m17d_06h00m.tif,398,C4,7,17,6,LCC1,2019-12-17T06:00:00Z,fulvestrant
698,LCC1_egfp in co-culture_C2_8_2019y12m17d_18h00m.tif,865,C2,8,17,18,LCC1,2019-12-17T18:00:00Z,vehicle
699,LCC1_egfp in co-culture_C4_7_2019y12m17d_16h00m.tif,382,C4,7,17,16,LCC1,2019-12-17T16:00:00Z,fulvestrant
700,LCC1_egfp in co-culture_C3_7_2019y12m16d_16h00m.tif,294,C3,7,16,16,LCC1,2019-12-16T16:00:00Z,fulvestrant
701,LCC1_egfp in co-culture_C1_9_2019y12m18d_20h00m.tif,716,C1,9,18,20,LCC1,2019-12-18T20:00:00Z,vehicle
702,LCC1_egfp in co-culture_C2_4_2019y12m19d_06h00m.tif,1333,C2,4,19,6,LCC1,2019-12-19T06:00:00Z,vehicle
703,LCC1_egfp in co-culture_C4_5_2019y12m11d_06h00m.tif,319,C4,5,11,6,LCC1,2019-12-11T06:00:00Z,fulvestrant
704,LCC1_egfp in co-culture_C3_5_2019y12m10d_16h00m.tif,297,C3,5,10,16,LCC1,2019-12-10T16:00:00Z,fulvestrant
705,LCC1_egfp in co-culture_C4_5_2019y12m11d_16h00m.tif,321,C4,5,11,16,LCC1,2019-12-11T16:00:00Z,fulvestrant
706,LCC1_egfp in co-culture_C2_2_2019y12m17d_08h00m.tif,756,C2,2,17,8,LCC1,2019-12-17T08:00:00Z,vehicle
707,LCC1_egfp in co-culture_C2_6_2019y12m17d_00h00m.tif,864,C2,6,17,0,LCC1,2019-12-17T00:00:00Z,vehicle
708,LCC1_egfp in co-culture_C4_4_2019y12m11d_22h00m.tif,201,C4,4,11,22,LCC1,2019-12-11T22:00:00Z,fulvestrant
709,LCC1_egfp in co-culture_C2_2_2019y12m17d_18h00m.tif,751,C2,2,17,18,LCC1,2019-12-17T18:00:00Z,vehicle
710,LCC1_egfp in co-culture_C3_4_2019y12m10d_22h00m.tif,208,C3,4,10,22,LCC1,2019-12-10T22:00:00Z,fulvestrant
711,LCC1_egfp in co-culture_C2_6_2019y12m17d_10h00m.tif,863,C2,6,17,10,LCC1,2019-12-17T10:00:00Z,vehicle
712,LCC1_egfp in co-culture_C1_8_2019y12m18d_14h00m.tif,617,C1,8,18,14,LCC1,2019-12-18T14:00:00Z,vehicle
713,LCC1_egfp in co-culture_C1_8_2019y12m18d_04h00m.tif,668,C1,8,18,4,LCC1,2019-12-18T04:00:00Z,vehicle
714,LCC1_egfp in co-culture_C2_4_2019y12m11d_00h00m.tif,269,C2,4,11,0,LCC1,2019-12-11T00:00:00Z,vehicle
715,LCC1_egfp in co-culture_C3_6_2019y12m16d_22h00m.tif,405,C3,6,16,22,LCC1,2019-12-16T22:00:00Z,fulvestrant
716,LCC1_egfp in co-culture_C2_4_2019y12m11d_10h00m.tif,317,C2,4,11,10,LCC1,2019-12-11T10:00:00Z,vehicle
717,LCC1_egfp in co-culture_C4_6_2019y12m17d_22h00m.tif,354,C4,6,17,22,LCC1,2019-12-17T22:00:00Z,fulvestrant
718,LCC1_egfp in co-culture_C1_3_2019y12m18d_20h00m.tif,1297,C1,3,18,20,LCC1,2019-12-18T20:00:00Z,vehicle
719,LCC1_egfp in co-culture_C2_5_2019y12m12d_00h00m.tif,396,C2,5,12,0,LCC1,2019-12-12T00:00:00Z,vehicle
720,LCC1_egfp in co-culture_C3_5_2019y12m18d_10h00m.tif,367,C3,5,18,10,LCC1,2019-12-18T10:00:00Z,fulvestrant
721,LCC1_egfp in co-culture_C4_5_2019y12m19d_10h00m.tif,333,C4,5,19,10,LCC1,2019-12-19T10:00:00Z,fulvestrant
722,LCC1_egfp in co-culture_C3_1_2019y12m18d_18h00m.tif,295,C3,1,18,18,LCC1,2019-12-18T18:00:00Z,fulvestrant
723,LCC1_egfp in co-culture_C4_1_2019y12m19d_08h00m.tif,269,C4,1,19,8,LCC1,2019-12-19T08:00:00Z,fulvestrant
724,LCC1_egfp in co-culture_C3_5_2019y12m18d_00h00m.tif,407,C3,5,18,0,LCC1,2019-12-18T00:00:00Z,fulvestrant
725,LCC1_egfp in co-culture_C3_1_2019y12m18d_08h00m.tif,282,C3,1,18,8,LCC1,2019-12-18T08:00:00Z,fulvestrant
726,LCC1_egfp in co-culture_C4_5_2019y12m19d_00h00m.tif,288,C4,5,19,0,LCC1,2019-12-19T00:00:00Z,fulvestrant
727,LCC1_egfp in co-culture_C3_6_2019y12m11d_08h00m.tif,230,C3,6,11,8,LCC1,2019-12-11T08:00:00Z,fulvestrant
728,LCC1_egfp in co-culture_C3_2_2019y12m11d_00h00m.tif,201,C3,2,11,0,LCC1,2019-12-11T00:00:00Z,fulvestrant
729,LCC1_egfp in co-culture_C3_6_2019y12m11d_18h00m.tif,263,C3,6,11,18,LCC1,2019-12-11T18:00:00Z,fulvestrant
730,LCC1_egfp in co-culture_C2_9_2019y12m10d_16h00m.tif,337,C2,9,10,16,LCC1,2019-12-10T16:00:00Z,vehicle
731,LCC1_egfp in co-culture_C4_6_2019y12m10d_18h00m.tif,244,C4,6,10,18,LCC1,2019-12-10T18:00:00Z,fulvestrant
732,LCC1_egfp in co-culture_C3_2_2019y12m11d_10h00m.tif,218,C3,2,11,10,LCC1,2019-12-11T10:00:00Z,fulvestrant
733,LCC1_egfp in co-culture_C1_4_2019y12m11d_20h00m.tif,396,C1,4,11,20,LCC1,2019-12-11T20:00:00Z,vehicle
734,LCC1_egfp in co-culture_C2_7_2019y12m18d_18h00m.tif,953,C2,7,18,18,LCC1,2019-12-18T18:00:00Z,vehicle
735,LCC1_egfp in co-culture_C4_8_2019y12m18d_16h00m.tif,272,C4,8,18,16,LCC1,2019-12-18T16:00:00Z,fulvestrant
736,LCC1_egfp in co-culture_C2_3_2019y12m18d_10h00m.tif,1257,C2,3,18,10,LCC1,2019-12-18T10:00:00Z,vehicle
737,LCC1_egfp in co-culture_C3_3_2019y12m12d_00h00m.tif,175,C3,3,12,0,LCC1,2019-12-12T00:00:00Z,fulvestrant
738,LCC1_egfp in co-culture_C2_7_2019y12m18d_08h00m.tif,950,C2,7,18,8,LCC1,2019-12-18T08:00:00Z,vehicle
739,LCC1_egfp in co-culture_C4_8_2019y12m18d_06h00m.tif,230,C4,8,18,6,LCC1,2019-12-18T06:00:00Z,fulvestrant
740,LCC1_egfp in co-culture_C2_3_2019y12m18d_00h00m.tif,1218,C2,3,18,0,LCC1,2019-12-18T00:00:00Z,vehicle
741,LCC1_egfp in co-culture_C3_8_2019y12m19d_06h00m.tif,353,C3,8,19,6,LCC1,2019-12-19T06:00:00Z,fulvestrant
742,LCC1_egfp in co-culture_C3_4_2019y12m17d_08h00m.tif,335,C3,4,17,8,LCC1,2019-12-17T08:00:00Z,fulvestrant
743,LCC1_egfp in co-culture_C4_4_2019y12m16d_18h00m.tif,277,C4,4,16,18,LCC1,2019-12-16T18:00:00Z,fulvestrant
744,LCC1_egfp in co-culture_C2_2_2019y12m10d_22h00m.tif,233,C2,2,10,22,LCC1,2019-12-10T22:00:00Z,vehicle
745,LCC1_egfp in co-culture_C1_6_2019y12m17d_20h00m.tif,1462,C1,6,17,20,LCC1,2019-12-17T20:00:00Z,vehicle
746,LCC1_egfp in co-culture_C3_4_2019y12m17d_18h00m.tif,333,C3,4,17,18,LCC1,2019-12-17T18:00:00Z,fulvestrant
747,LCC1_egfp in co-culture_C1_5_2019y12m19d_12h00m.tif,1535,C1,5,19,12,LCC1,2019-12-19T12:00:00Z,vehicle
748,LCC1_egfp in co-culture_C4_3_2019y12m18d_22h00m.tif,241,C4,3,18,22,LCC1,2019-12-18T22:00:00Z,fulvestrant
749,LCC1_egfp in co-culture_C1_5_2019y12m19d_02h00m.tif,1560,C1,5,19,2,LCC1,2019-12-19T02:00:00Z,vehicle
750,LCC1_egfp in co-culture_C3_7_2019y12m11d_12h00m.tif,276,C3,7,11,12,LCC1,2019-12-11T12:00:00Z,fulvestrant
751,LCC1_egfp in co-culture_C2_5_2019y12m16d_20h00m.tif,1810,C2,5,16,20,LCC1,2019-12-16T20:00:00Z,vehicle
752,LCC1_egfp in co-culture_C1_1_2019y12m11d_22h00m.tif,213,C1,1,11,22,LCC1,2019-12-11T22:00:00Z,vehicle
753,LCC1_egfp in co-culture_C1_8_2019y12m17d_16h00m.tif,618,C1,8,17,16,LCC1,2019-12-17T16:00:00Z,vehicle
754,LCC1_egfp in co-culture_C1_8_2019y12m17d_06h00m.tif,615,C1,8,17,6,LCC1,2019-12-17T06:00:00Z,vehicle
755,LCC1_egfp in co-culture_C3_7_2019y12m11d_02h00m.tif,267,C3,7,11,2,LCC1,2019-12-11T02:00:00Z,fulvestrant
756,LCC1_egfp in co-culture_C2_6_2019y12m18d_02h00m.tif,931,C2,6,18,2,LCC1,2019-12-18T02:00:00Z,vehicle
757,LCC1_egfp in co-culture_C2_6_2019y12m18d_12h00m.tif,930,C2,6,18,12,LCC1,2019-12-18T12:00:00Z,vehicle
758,LCC1_egfp in co-culture_C3_5_2019y12m17d_12h00m.tif,445,C3,5,17,12,LCC1,2019-12-17T12:00:00Z,fulvestrant
759,LCC1_egfp in co-culture_C1_3_2019y12m17d_22h00m.tif,1269,C1,3,17,22,LCC1,2019-12-17T22:00:00Z,vehicle
760,LCC1_egfp in co-culture_C2_7_2019y12m10d_20h00m.tif,280,C2,7,10,20,LCC1,2019-12-10T20:00:00Z,vehicle
761,LCC1_egfp in co-culture_C3_5_2019y12m17d_02h00m.tif,374,C3,5,17,2,LCC1,2019-12-17T02:00:00Z,fulvestrant
762,LCC1_egfp in co-culture_C1_4_2019y12m19d_08h00m.tif,1235,C1,4,19,8,LCC1,2019-12-19T08:00:00Z,vehicle
763,LCC1_egfp in co-culture_C4_6_2019y12m18d_20h00m.tif,391,C4,6,18,20,LCC1,2019-12-18T20:00:00Z,fulvestrant
764,LCC1_egfp in co-culture_C3_8_2019y12m16d_14h00m.tif,319,C3,8,16,14,LCC1,2019-12-16T14:00:00Z,fulvestrant
765,LCC1_egfp in co-culture_C3_1_2019y12m10d_20h00m.tif,129,C3,1,10,20,LCC1,2019-12-10T20:00:00Z,fulvestrant
766,LCC1_egfp in co-culture_C2_3_2019y12m17d_12h00m.tif,1221,C2,3,17,12,LCC1,2019-12-17T12:00:00Z,vehicle
767,LCC1_egfp in co-culture_C4_8_2019y12m17d_14h00m.tif,250,C4,8,17,14,LCC1,2019-12-17T14:00:00Z,fulvestrant
768,LCC1_egfp in co-culture_C1_3_2019y12m10d_18h00m.tif,261,C1,3,10,18,LCC1,2019-12-10T18:00:00Z,vehicle
769,LCC1_egfp in co-culture_C4_1_2019y12m11d_20h00m.tif,199,C4,1,11,20,LCC1,2019-12-11T20:00:00Z,fulvestrant
770,LCC1_egfp in co-culture_C2_3_2019y12m17d_02h00m.tif,1179,C2,3,17,2,LCC1,2019-12-17T02:00:00Z,vehicle
771,LCC1_egfp in co-culture_C4_8_2019y12m17d_04h00m.tif,297,C4,8,17,4,LCC1,2019-12-17T04:00:00Z,fulvestrant
772,LCC1_egfp in co-culture_C1_1_2019y12m16d_18h00m.tif,691,C1,1,16,18,LCC1,2019-12-16T18:00:00Z,vehicle
773,LCC1_egfp in co-culture_C4_3_2019y12m17d_20h00m.tif,275,C4,3,17,20,LCC1,2019-12-17T20:00:00Z,fulvestrant
774,LCC1_egfp in co-culture_C3_3_2019y12m16d_20h00m.tif,282,C3,3,16,20,LCC1,2019-12-16T20:00:00Z,fulvestrant
775,LCC1_egfp in co-culture_C2_1_2019y12m11d_12h00m.tif,357,C2,1,11,12,LCC1,2019-12-11T12:00:00Z,vehicle
776,LCC1_egfp in co-culture_C2_1_2019y12m11d_02h00m.tif,298,C2,1,11,2,LCC1,2019-12-11T02:00:00Z,vehicle
777,LCC1_egfp in co-culture_C1_6_2019y12m18d_22h00m.tif,1461,C1,6,18,22,LCC1,2019-12-18T22:00:00Z,vehicle
778,LCC1_egfp in co-culture_C1_7_2019y12m18d_06h00m.tif,1264,C1,7,18,6,LCC1,2019-12-18T06:00:00Z,vehicle
779,LCC1_egfp in co-culture_C1_7_2019y12m18d_16h00m.tif,1289,C1,7,18,16,LCC1,2019-12-18T16:00:00Z,vehicle
780,LCC1_egfp in co-culture_C2_9_2019y12m17d_12h00m.tif,898,C2,9,17,12,LCC1,2019-12-17T12:00:00Z,vehicle
781,LCC1_egfp in co-culture_C3_2_2019y12m16d_14h00m.tif,180,C3,2,16,14,LCC1,2019-12-16T14:00:00Z,fulvestrant
782,LCC1_egfp in co-culture_C4_2_2019y12m17d_14h00m.tif,482,C4,2,17,14,LCC1,2019-12-17T14:00:00Z,fulvestrant
783,LCC1_egfp in co-culture_C1_9_2019y12m10d_18h00m.tif,304,C1,9,10,18,LCC1,2019-12-10T18:00:00Z,vehicle
784,LCC1_egfp in co-culture_C2_9_2019y12m17d_02h00m.tif,877,C2,9,17,2,LCC1,2019-12-17T02:00:00Z,vehicle
785,LCC1_egfp in co-culture_C4_2_2019y12m17d_04h00m.tif,488,C4,2,17,4,LCC1,2019-12-17T04:00:00Z,fulvestrant
786,LCC1_egfp in co-culture_C2_1_2019y12m19d_04h00m.tif,1192,C2,1,19,4,LCC1,2019-12-19T04:00:00Z,vehicle
787,LCC1_egfp in co-culture_C2_1_2019y12m19d_14h00m.tif,1180,C2,1,19,14,LCC1,2019-12-19T14:00:00Z,vehicle
788,LCC1_egfp in co-culture_C4_9_2019y12m17d_20h00m.tif,407,C4,9,17,20,LCC1,2019-12-17T20:00:00Z,fulvestrant
789,LCC1_egfp in co-culture_C3_9_2019y12m16d_20h00m.tif,241,C3,9,16,20,LCC1,2019-12-16T20:00:00Z,fulvestrant
790,LCC1_egfp in co-culture_C3_7_2019y12m19d_04h00m.tif,321,C3,7,19,4,LCC1,2019-12-19T04:00:00Z,fulvestrant
791,LCC1_egfp in co-culture_C4_7_2019y12m18d_04h00m.tif,363,C4,7,18,4,LCC1,2019-12-18T04:00:00Z,fulvestrant
792,LCC1_egfp in co-culture_C3_7_2019y12m19d_14h00m.tif,317,C3,7,19,14,LCC1,2019-12-19T14:00:00Z,fulvestrant
793,LCC1_egfp in co-culture_C4_7_2019y12m18d_14h00m.tif,355,C4,7,18,14,LCC1,2019-12-18T14:00:00Z,fulvestrant
794,LCC1_egfp in co-culture_C1_2_2019y12m17d_16h00m.tif,1010,C1,2,17,16,LCC1,2019-12-17T16:00:00Z,vehicle
795,LCC1_egfp in co-culture_C1_2_2019y12m17d_06h00m.tif,949,C1,2,17,6,LCC1,2019-12-17T06:00:00Z,vehicle
796,LCC1_egfp in co-culture_C2_4_2019y12m16d_14h00m.tif,1131,C2,4,16,14,LCC1,2019-12-16T14:00:00Z,vehicle
797,LCC1_egfp in co-culture_C1_9_2019y12m17d_22h00m.tif,666,C1,9,17,22,LCC1,2019-12-17T22:00:00Z,vehicle
798,LCC1_egfp in co-culture_C2_4_2019y12m18d_18h00m.tif,1382,C2,4,18,18,LCC1,2019-12-18T18:00:00Z,vehicle
799,LCC1_egfp in co-culture_C2_4_2019y12m18d_08h00m.tif,1297,C2,4,18,8,LCC1,2019-12-18T08:00:00Z,vehicle
800,LCC1_egfp in co-culture_C3_5_2019y12m11d_08h00m.tif,296,C3,5,11,8,LCC1,2019-12-11T08:00:00Z,fulvestrant
801,LCC1_egfp in co-culture_C3_1_2019y12m11d_00h00m.tif,142,C3,1,11,0,LCC1,2019-12-11T00:00:00Z,fulvestrant
802,LCC1_egfp in co-culture_C3_5_2019y12m11d_18h00m.tif,307,C3,5,11,18,LCC1,2019-12-11T18:00:00Z,fulvestrant
803,LCC1_egfp in co-culture_C1_7_2019y12m11d_20h00m.tif,285,C1,7,11,20,LCC1,2019-12-11T20:00:00Z,vehicle
804,LCC1_egfp in co-culture_C2_3_2019y12m16d_22h00m.tif,1145,C2,3,16,22,LCC1,2019-12-16T22:00:00Z,vehicle
805,LCC1_egfp in co-culture_C3_1_2019y12m11d_10h00m.tif,152,C3,1,11,10,LCC1,2019-12-11T10:00:00Z,fulvestrant
806,LCC1_egfp in co-culture_C4_5_2019y12m10d_18h00m.tif,253,C4,5,10,18,LCC1,2019-12-10T18:00:00Z,fulvestrant
807,LCC1_egfp in co-culture_C1_6_2019y12m19d_12h00m.tif,1429,C1,6,19,12,LCC1,2019-12-19T12:00:00Z,vehicle
808,LCC1_egfp in co-culture_C1_6_2019y12m19d_02h00m.tif,1497,C1,6,19,2,LCC1,2019-12-19T02:00:00Z,vehicle
809,LCC1_egfp in co-culture_C3_3_2019y12m17d_00h00m.tif,284,C3,3,17,0,LCC1,2019-12-17T00:00:00Z,fulvestrant
810,LCC1_egfp in co-culture_C3_7_2019y12m17d_08h00m.tif,289,C3,7,17,8,LCC1,2019-12-17T08:00:00Z,fulvestrant
811,LCC1_egfp in co-culture_C2_1_2019y12m10d_22h00m.tif,261,C2,1,10,22,LCC1,2019-12-10T22:00:00Z,vehicle
812,LCC1_egfp in co-culture_C1_5_2019y12m17d_20h00m.tif,1790,C1,5,17,20,LCC1,2019-12-17T20:00:00Z,vehicle
813,LCC1_egfp in co-culture_C3_3_2019y12m17d_10h00m.tif,299,C3,3,17,10,LCC1,2019-12-17T10:00:00Z,fulvestrant
814,LCC1_egfp in co-culture_C4_7_2019y12m16d_18h00m.tif,366,C4,7,16,18,LCC1,2019-12-16T18:00:00Z,fulvestrant
815,LCC1_egfp in co-culture_C2_8_2019y12m16d_16h00m.tif,788,C2,8,16,16,LCC1,2019-12-16T16:00:00Z,vehicle
816,LCC1_egfp in co-culture_C3_7_2019y12m17d_18h00m.tif,300,C3,7,17,18,LCC1,2019-12-17T18:00:00Z,fulvestrant
817,LCC1_egfp in co-culture_C2_1_2019y12m17d_08h00m.tif,1090,C2,1,17,8,LCC1,2019-12-17T08:00:00Z,vehicle
818,LCC1_egfp in co-culture_C2_5_2019y12m17d_00h00m.tif,1817,C2,5,17,0,LCC1,2019-12-17T00:00:00Z,vehicle
819,LCC1_egfp in co-culture_C2_1_2019y12m17d_18h00m.tif,1162,C2,1,17,18,LCC1,2019-12-17T18:00:00Z,vehicle
820,LCC1_egfp in co-culture_C4_7_2019y12m11d_22h00m.tif,278,C4,7,11,22,LCC1,2019-12-11T22:00:00Z,fulvestrant
821,LCC1_egfp in co-culture_C2_5_2019y12m17d_10h00m.tif,1865,C2,5,17,10,LCC1,2019-12-17T10:00:00Z,vehicle
822,LCC1_egfp in co-culture_C3_7_2019y12m10d_22h00m.tif,247,C3,7,10,22,LCC1,2019-12-10T22:00:00Z,fulvestrant
823,LCC1_egfp in co-culture_C3_6_2019y12m18d_10h00m.tif,445,C3,6,18,10,LCC1,2019-12-18T10:00:00Z,fulvestrant
824,LCC1_egfp in co-culture_C2_6_2019y12m12d_00h00m.tif,305,C2,6,12,0,LCC1,2019-12-12T00:00:00Z,vehicle
825,LCC1_egfp in co-culture_C3_2_2019y12m18d_18h00m.tif,215,C3,2,18,18,LCC1,2019-12-18T18:00:00Z,fulvestrant
826,LCC1_egfp in co-culture_C4_6_2019y12m19d_10h00m.tif,431,C4,6,19,10,LCC1,2019-12-19T10:00:00Z,fulvestrant
827,LCC1_egfp in co-culture_C3_6_2019y12m18d_00h00m.tif,453,C3,6,18,0,LCC1,2019-12-18T00:00:00Z,fulvestrant
828,LCC1_egfp in co-culture_C4_2_2019y12m19d_08h00m.tif,408,C4,2,19,8,LCC1,2019-12-19T08:00:00Z,fulvestrant
829,LCC1_egfp in co-culture_C4_6_2019y12m19d_00h00m.tif,407,C4,6,19,0,LCC1,2019-12-19T00:00:00Z,fulvestrant
830,LCC1_egfp in co-culture_C3_2_2019y12m18d_08h00m.tif,208,C3,2,18,8,LCC1,2019-12-18T08:00:00Z,fulvestrant
831,LCC1_egfp in co-culture_C2_7_2019y12m11d_00h00m.tif,287,C2,7,11,0,LCC1,2019-12-11T00:00:00Z,vehicle
832,LCC1_egfp in co-culture_C2_3_2019y12m11d_08h00m.tif,362,C2,3,11,8,LCC1,2019-12-11T08:00:00Z,vehicle
833,LCC1_egfp in co-culture_C2_7_2019y12m11d_10h00m.tif,320,C2,7,11,10,LCC1,2019-12-11T10:00:00Z,vehicle
834,LCC1_egfp in co-culture_C3_5_2019y12m16d_22h00m.tif,366,C3,5,16,22,LCC1,2019-12-16T22:00:00Z,fulvestrant
835,LCC1_egfp in co-culture_C2_3_2019y12m11d_18h00m.tif,290,C2,3,11,18,LCC1,2019-12-11T18:00:00Z,vehicle
836,LCC1_egfp in co-culture_C4_5_2019y12m17d_22h00m.tif,327,C4,5,17,22,LCC1,2019-12-17T22:00:00Z,fulvestrant
837,LCC1_egfp in co-culture_C4_4_2019y12m17d_06h00m.tif,262,C4,4,17,6,LCC1,2019-12-17T06:00:00Z,fulvestrant
838,LCC1_egfp in co-culture_C4_4_2019y12m17d_16h00m.tif,257,C4,4,17,16,LCC1,2019-12-17T16:00:00Z,fulvestrant
839,LCC1_egfp in co-culture_C3_4_2019y12m16d_16h00m.tif,308,C3,4,16,16,LCC1,2019-12-16T16:00:00Z,fulvestrant
840,LCC1_egfp in co-culture_C1_1_2019y12m18d_14h00m.tif,721,C1,1,18,14,LCC1,2019-12-18T14:00:00Z,vehicle
841,LCC1_egfp in co-culture_C1_1_2019y12m18d_04h00m.tif,659,C1,1,18,4,LCC1,2019-12-18T04:00:00Z,vehicle
842,LCC1_egfp in co-culture_C4_6_2019y12m11d_06h00m.tif,264,C4,6,11,6,LCC1,2019-12-11T06:00:00Z,fulvestrant
843,LCC1_egfp in co-culture_C2_9_2019y12m11d_08h00m.tif,254,C2,9,11,8,LCC1,2019-12-11T08:00:00Z,vehicle
844,LCC1_egfp in co-culture_C3_6_2019y12m10d_16h00m.tif,175,C3,6,10,16,LCC1,2019-12-10T16:00:00Z,fulvestrant
845,LCC1_egfp in co-culture_C4_6_2019y12m11d_16h00m.tif,283,C4,6,11,16,LCC1,2019-12-11T16:00:00Z,fulvestrant
846,LCC1_egfp in co-culture_C2_9_2019y12m11d_18h00m.tif,231,C2,9,11,18,LCC1,2019-12-11T18:00:00Z,vehicle
847,LCC1_egfp in co-culture_C3_8_2019y12m18d_18h00m.tif,378,C3,8,18,18,LCC1,2019-12-18T18:00:00Z,fulvestrant
848,LCC1_egfp in co-culture_C4_8_2019y12m19d_08h00m.tif,282,C4,8,19,8,LCC1,2019-12-19T08:00:00Z,fulvestrant
849,LCC1_egfp in co-culture_C2_7_2019y12m19d_06h00m.tif,968,C2,7,19,6,LCC1,2019-12-19T06:00:00Z,vehicle
850,LCC1_egfp in co-culture_C3_8_2019y12m18d_08h00m.tif,381,C3,8,18,8,LCC1,2019-12-18T08:00:00Z,fulvestrant
851,LCC1_egfp in co-culture_C1_4_2019y12m17d_04h00m.tif,1222,C1,4,17,4,LCC1,2019-12-17T04:00:00Z,vehicle
852,LCC1_egfp in co-culture_C1_4_2019y12m17d_14h00m.tif,1286,C1,4,17,14,LCC1,2019-12-17T14:00:00Z,vehicle
853,LCC1_egfp in co-culture_C2_9_2019y12m16d_22h00m.tif,872,C2,9,16,22,LCC1,2019-12-16T22:00:00Z,vehicle
854,LCC1_egfp in co-culture_C4_1_2019y12m18d_16h00m.tif,303,C4,1,18,16,LCC1,2019-12-18T16:00:00Z,fulvestrant
855,LCC1_egfp in co-culture_C4_1_2019y12m18d_06h00m.tif,279,C4,1,18,6,LCC1,2019-12-18T06:00:00Z,fulvestrant
856,LCC1_egfp in co-culture_C3_1_2019y12m19d_06h00m.tif,301,C3,1,19,6,LCC1,2019-12-19T06:00:00Z,fulvestrant
857,LCC1_egfp in co-culture_C3_9_2019y12m17d_00h00m.tif,243,C3,9,17,0,LCC1,2019-12-17T00:00:00Z,fulvestrant
858,LCC1_egfp in co-culture_C1_6_2019y12m11d_04h00m.tif,457,C1,6,11,4,LCC1,2019-12-11T04:00:00Z,vehicle
859,LCC1_egfp in co-culture_C1_6_2019y12m11d_14h00m.tif,453,C1,6,11,14,LCC1,2019-12-11T14:00:00Z,vehicle
860,LCC1_egfp in co-culture_C2_2_2019y12m16d_16h00m.tif,709,C2,2,16,16,LCC1,2019-12-16T16:00:00Z,vehicle
861,LCC1_egfp in co-culture_C3_9_2019y12m17d_10h00m.tif,256,C3,9,17,10,LCC1,2019-12-17T10:00:00Z,fulvestrant
862,LCC1_egfp in co-culture_C1_6_2019y12m11d_22h00m.tif,448,C1,6,11,22,LCC1,2019-12-11T22:00:00Z,vehicle
863,LCC1_egfp in co-culture_C2_2_2019y12m16d_20h00m.tif,739,C2,2,16,20,LCC1,2019-12-16T20:00:00Z,vehicle
864,LCC1_egfp in co-culture_C2_1_2019y12m18d_02h00m.tif,1180,C2,1,18,2,LCC1,2019-12-18T02:00:00Z,vehicle
865,LCC1_egfp in co-culture_C2_1_2019y12m18d_12h00m.tif,1274,C2,1,18,12,LCC1,2019-12-18T12:00:00Z,vehicle
866,LCC1_egfp in co-culture_C1_4_2019y12m17d_22h00m.tif,1274,C1,4,17,22,LCC1,2019-12-17T22:00:00Z,vehicle
867,LCC1_egfp in co-culture_C3_2_2019y12m17d_12h00m.tif,207,C3,2,17,12,LCC1,2019-12-17T12:00:00Z,fulvestrant
868,LCC1_egfp in co-culture_C2_9_2019y12m16d_14h00m.tif,900,C2,9,16,14,LCC1,2019-12-16T14:00:00Z,vehicle
869,LCC1_egfp in co-culture_C3_2_2019y12m17d_02h00m.tif,207,C3,2,17,2,LCC1,2019-12-17T02:00:00Z,fulvestrant
870,LCC1_egfp in co-culture_C1_3_2019y12m19d_08h00m.tif,1297,C1,3,19,8,LCC1,2019-12-19T08:00:00Z,vehicle
871,LCC1_egfp in co-culture_C1_7_2019y12m19d_00h00m.tif,1271,C1,7,19,0,LCC1,2019-12-19T00:00:00Z,vehicle
872,LCC1_egfp in co-culture_C4_1_2019y12m18d_20h00m.tif,284,C4,1,18,20,LCC1,2019-12-18T20:00:00Z,fulvestrant
873,LCC1_egfp in co-culture_C1_7_2019y12m19d_10h00m.tif,1229,C1,7,19,10,LCC1,2019-12-19T10:00:00Z,vehicle
874,LCC1_egfp in co-culture_C2_4_2019y12m17d_12h00m.tif,1298,C2,4,17,12,LCC1,2019-12-17T12:00:00Z,vehicle
875,LCC1_egfp in co-culture_C3_6_2019y12m10d_20h00m.tif,183,C3,6,10,20,LCC1,2019-12-10T20:00:00Z,fulvestrant
876,LCC1_egfp in co-culture_C1_4_2019y12m10d_18h00m.tif,298,C1,4,10,18,LCC1,2019-12-10T18:00:00Z,vehicle
877,LCC1_egfp in co-culture_C4_6_2019y12m11d_20h00m.tif,308,C4,6,11,20,LCC1,2019-12-11T20:00:00Z,fulvestrant
878,LCC1_egfp in co-culture_C2_4_2019y12m17d_02h00m.tif,1219,C2,4,17,2,LCC1,2019-12-17T02:00:00Z,vehicle
879,LCC1_egfp in co-culture_C1_6_2019y12m16d_18h00m.tif,1401,C1,6,16,18,LCC1,2019-12-16T18:00:00Z,vehicle
880,LCC1_egfp in co-culture_C4_4_2019y12m17d_20h00m.tif,260,C4,4,17,20,LCC1,2019-12-17T20:00:00Z,fulvestrant
881,LCC1_egfp in co-culture_C2_6_2019y12m11d_12h00m.tif,299,C2,6,11,12,LCC1,2019-12-11T12:00:00Z,vehicle
882,LCC1_egfp in co-culture_C3_4_2019y12m16d_20h00m.tif,285,C3,4,16,20,LCC1,2019-12-16T20:00:00Z,fulvestrant
